   0.0000000e+00   7.5650000e+00
   1.0000000e-03   7.5680000e+00
   1.0000000e-02   7.5070000e+00
   1.0000000e-01   7.1690000e+00
   2.0000000e-01   6.8030000e+00
   3.0000000e-01   6.4270000e+00
   4.0000000e-01   5.8260000e+00
   2.0000000e+00   6.6300000e-01
