   0.0000000e+00   8.81e+00
   5.0000000e-01   8.09e+00
   1.0000000e+00   7.27e+00
   1.5000000e+00   6.59e+00
   2.0000000e+00   5.84e+00
   2.5000000e+00   5.07e+00
