0
36
35
33
37
36
39
28
36
30
32
25
33
23
29
34
20
30
36
26
28
29
23
31
24
28
27
38
28
26
33
39
40
31
33
29
37
24
36
31
22
28
28
17
30
33
25
31
35
26
33
27
35
29
26
43
21
25
30
34
34
31
27
35
28
33
26
30
38
23
28
30
26
34
37
33
33
24
27
30
32
31
31
27
35
37
35
27
28
36
45
22
26
21
33
32
38
37
20
34
28
